hgnc_id	symbol	name	family_id	parent_fam_id
HGNC:7905	NPHP1	nephrocystin 1	1546	NA
HGNC:19104	NPHP4	nephrocystin 4	1546	NA
HGNC:6903	MAT1A	methionine adenosyltransferase 1A	2234	NA
HGNC:6904	MAT2A	methionine adenosyltransferase 2A	2234	NA
HGNC:53628	ABCF1-DT	ABCF1 divergent transcript	1990	788
HGNC:56086	ACAD9-DT	ACAD9 divergent transcript	1990	788
HGNC:56255	ACE2-DT	ACE2 divergent transcript	1990	788
HGNC:20131	ACTN1-DT	ACTN1 divergent transcript	1990	788
HGNC:55548	ADAMTS16-DT	ADAMTS16 divergent transcript	1990	788
HGNC:53332	ADCY6-DT	ADCY6 divergent transcript	1990	788
HGNC:55654	ADGB-DT	ADGB divergent transcript	1990	788
HGNC:55774	ADGRB3-DT	ADGRB3 divergent transcript	1990	788
HGNC:55516	ADM-DT	ADM divergent transcript	1990	788
HGNC:21236	AFDN-DT	AFDN divergent transcript	1990	788
HGNC:55235	AFF4-DT	AFF4 divergent transcript	1990	788
HGNC:52788	AFTPH-DT	AFTPH divergent transcript	1990	788
HGNC:27730	AGA-DT	AGA divergent transcript	1990	788
HGNC:55356	AGK-DT	AGK divergent transcript	1990	788
HGNC:32526	AHI1-DT	AHI1 divergent transcript	1990	788
HGNC:55449	AJUBA-DT	AJUBA divergent transcript	1990	788
HGNC:55339	AKAP1-DT	AKAP1 divergent transcript	1990	788
HGNC:54102	ANK3-DT	ANK3 divergent transcript	1990	788
HGNC:55564	ANKHD1-DT	ANKHD1 divergent transcript	1990	788
HGNC:55234	ANKH-DT	ANKH divergent transcript	1990	788
HGNC:4906	ANKRD13C-DT	ANKRD13C divergent transcript	1990	788
HGNC:55556	ANKRD17-DT	ANKRD17 divergent transcript	1990	788
HGNC:55590	ANKRD42-DT	ANKRD42 divergent transcript	1990	788
HGNC:55840	ANKRD44-DT	ANKRD44 divergent transcript	1990	788
HGNC:55391	AP1AR-DT	AP1AR divergent transcript	1990	788
HGNC:27152	APCDD1L-DT	APCDD1L divergent transcript	1990	788
HGNC:55423	APPBP2-DT	APPBP2 divergent transcript	1990	788
HGNC:55075	APP-DT	APP divergent transcript	1990	788
HGNC:55237	ARFGEF1-DT	ARFGEF1 divergent transcript	1990	788
HGNC:43691	ARGLU1-DT	ARGLU1 divergent transcript	1990	788
HGNC:56188	ARHGAP11A-DT	ARHGAP11A divergent transcript	1990	788
HGNC:55586	ARHGAP11B-DT	ARHGAP11B divergent transcript	1990	788
HGNC:55517	ARL14EP-DT	ARL14EP divergent transcript	1990	788
HGNC:56077	ARNT2-DT	ARNT2 divergent transcript	1990	788
HGNC:55290	ASXL3-DT	ASXL3 divergent transcript	1990	788
HGNC:55826	ATF6-DT	ATF6 divergent transcript	1990	788
HGNC:55434	ATP10A-DT	ATP10A divergent transcript	1990	788
HGNC:55642	ATP11B-DT	ATP11B divergent transcript	1990	788
HGNC:48570	ATP13A3-DT	ATP13A3 divergent transcript	1990	788
HGNC:25138	ATP6AP1-DT	ATP6AP1 divergent transcript	1990	788
HGNC:55268	ATP6V0D1-DT	ATP6V0D1 divergent transcript	1990	788
HGNC:55392	ATP8A1-DT	ATP8A1 divergent transcript	1990	788
HGNC:55832	AVPR1B-DT	AVPR1B divergent transcript	1990	788
HGNC:27449	B3GAT1-DT	B3GAT1 divergent transcript	1990	788
HGNC:56070	B4GAT1-DT	B4GAT1 divergent transcript	1990	788
HGNC:41815	MIR4755	microRNA 4755	476	475
HGNC:41529	MIR4756	microRNA 4756	476	475
HGNC:41746	MIR4757	microRNA 4757	476	475
HGNC:41836	MIR4758	microRNA 4758	476	475
HGNC:41575	MIR4759	microRNA 4759	476	475
HGNC:41698	MIR4760	microRNA 4760	476	475
HGNC:41591	MIR4761	microRNA 4761	476	475
HGNC:41603	MIR4762	microRNA 4762	476	475
HGNC:41677	MIR4763	microRNA 4763	476	475
HGNC:41714	MIR4764	microRNA 4764	476	475
HGNC:41791	MIR4765	microRNA 4765	476	475
HGNC:41680	MIR4766	microRNA 4766	476	475
HGNC:41548	MIR4767	microRNA 4767	476	475
HGNC:41592	MIR4768	microRNA 4768	476	475
HGNC:41694	MIR4769	microRNA 4769	476	475
HGNC:41542	MIR4770	microRNA 4770	476	475
HGNC:41901	MIR4771-1	microRNA 4771-1	476	475
HGNC:41774	MIR4771-2	microRNA 4771-2	476	475
HGNC:41741	MIR4772	microRNA 4772	476	475
HGNC:41699	MIR4773-1	microRNA 4773-1	476	475
HGNC:41790	MIR4773-2	microRNA 4773-2	476	475
HGNC:16468	LACTB	lactamase beta	1791	NA
HGNC:35445	LACTBL1	lactamase beta like 1	1791	NA
HGNC:31785	MIR371A	microRNA 371a	1779	476
HGNC:41863	MIR371B	microRNA 371b	1779	476
HGNC:31786	MIR372	microRNA 372	1779	476
HGNC:31787	MIR373	microRNA 373	1779	476
HGNC:41873	MIR4774	microRNA 4774	476	475
HGNC:41885	MIR4775	microRNA 4775	476	475
HGNC:41641	MIR4776-1	microRNA 4776-1	476	475
HGNC:8594	PALM	paralemmin	1792	NA
HGNC:15845	PALM2	paralemmin 2	1792	NA
HGNC:33274	PALM3	paralemmin 3	1792	NA
HGNC:15846	PALMD	palmdelphin	1792	NA
HGNC:35320	MIR1255A	microRNA 1255a	1810	476
HGNC:35366	MIR1255B1	microRNA 1255b-1	1810	476
HGNC:35367	MIR1255B2	microRNA 1255b-2	1810	476
HGNC:44342	BAIAP2-DT	BAIAP2 divergent transcript	1990	788
HGNC:50673	BARX1-DT	BARX1 divergent transcript	1990	788
HGNC:55360	BBS7-DT	BBS7 divergent transcript	1990	788
HGNC:55819	BEND7-DT	BEND7 divergent transcript	1990	788
HGNC:55473	BLTP3B-DT	BLTP3B divergent transcript	1990	788
HGNC:55396	BMP2K-DT	BMP2K divergent transcript	1990	788
HGNC:50864	BMPR1B-DT	BMPR1B divergent transcript	1990	788
HGNC:42922	BOLA3-DT	BOLA3 divergent transcript	1990	788
HGNC:50577	BRINP3-DT	BRINP3 divergent transcript	1990	788
HGNC:42445	BSN-DT	BSN divergent transcript	1990	788
HGNC:55211	BTF3-DT	BTF3 divergent transcript	1990	788
HGNC:55600	BTG1-DT	BTG1 divergent transcript	1990	788
HGNC:49452	BTG2-DT	BTG2 divergent transcript	1990	788
HGNC:55834	BUD13-DT	BUD13 divergent transcript	1990	788
HGNC:56680	C16orf46-DT	C16orf46 divergent transcript	1990	788
HGNC:55269	C16orf95-DT	C16orf95 divergent transcript	1990	788
HGNC:55249	C1orf21-DT	C1orf21 divergent transcript	1990	788
HGNC:55178	C2orf49-DT	C2orf49 divergent transcript	1990	788
HGNC:55491	CABP1-DT	CABP1 divergent transcript	1990	788
HGNC:55758	CABP7-DT	CABP7 divergent transcript	1990	788
HGNC:55682	CACNG2-DT	CACNG2 divergent transcript	1990	788
HGNC:55648	CAMSAP1-DT	CAMSAP1 divergent transcript	1990	788
HGNC:53020	CAMTA1-DT	CAMTA1 divergent transcript	1990	788
HGNC:48839	CAPN10-DT	CAPN10 divergent transcript	1990	788
HGNC:56266	CAPSL-DT	CAPSL divergent transcript	1990	788
HGNC:55361	CARHSP1-DT	CARHSP1 divergent transcript	1990	788
HGNC:55285	CBARP-DT	CBARP divergent transcript	1990	788
HGNC:55540	CBR4-DT	CBR4 divergent transcript	1990	788
HGNC:54193	CCDC15-DT	CCDC15 divergent transcript	1990	788
HGNC:55438	CCDC88C-DT	CCDC88C divergent transcript	1990	788
HGNC:55543	CCNO-DT	CCNO divergent transcript	1990	788
HGNC:55263	CD2AP-DT	CD2AP divergent transcript	1990	788
HGNC:53029	CD2BP2-DT	CD2BP2 divergent transcript	1990	788
HGNC:56175	CD44-DT	CD44 divergent transcript	1990	788
HGNC:55681	CDC20-DT	CDC20 divergent transcript	1990	788
HGNC:49735	CDC37L1-DT	CDC37L1 divergent transcript	1990	788
HGNC:55407	CDK13-DT	CDK13 divergent transcript	1990	788
HGNC:55381	CDR2-DT	CDR2 divergent transcript	1990	788
HGNC:25710	CEBPA-DT	CEBPA divergent transcript	1990	788
HGNC:54157	CELF2-DT	CELF2 divergent transript	1990	788
HGNC:54215	CENATAC-DT	CENATAC divergent transcript	1990	788
HGNC:55313	CEP192-DT	CEP192 divergent transcript	1990	788
HGNC:55563	CEP72-DT	CEP72 divergent transcript	1990	788
HGNC:27055	CEP83-DT	CEP83 divergent transcript	1990	788
HGNC:49641	CFAP100-DT	CFAP100 divergent transcript	1990	788
HGNC:55618	CFAP20DC-DT	CFAP20DC divergent transcript	1990	788
HGNC:45243	CFAP58-DT	CFAP58 divergent transcript	1990	788
HGNC:48713	CFAP95-DT	CFAP95 divergent transcript	1990	788
HGNC:52907	CHD1-DT	CHD1 divergent transcript	1990	788
HGNC:55658	CHFR-DT	CHFR divergent transcript	1990	788
HGNC:55504	CHKA-DT	CHKA divergent transcript	1990	788
HGNC:40146	CHKB-DT	CHKB divergent transcript	1990	788
HGNC:55813	CHUK-DT	CHUK divergent transcript	1990	788
HGNC:43644	CIBAR1-DT	CIBAR1 divergent transcript	1990	788
HGNC:56053	CKAP2-DT	CKAP2 divergent transcript	1990	788
HGNC:54176	CNN3-DT	CNN3 divergent transcript	1990	788
HGNC:53592	CNNM3-DT	CNNM3 divergent transcript	1990	788
HGNC:55794	CNTNAP5-DT	CNTNAP5 divergent transcript	1990	788
HGNC:32963	COL25A1-DT	COL25A1 divergent transcript	1990	788
HGNC:55814	COL6A2-DT	COL6A2 divergent transcript	1990	788
HGNC:55666	COP1-DT	COP1 divergent transcript	1990	788
HGNC:55579	COPB2-DT	COPB2 divergent transcript	1990	788
HGNC:55816	COPS8-DT	COPS8 divergent transcript	1990	788
HGNC:55362	COQ7-DT	COQ7 divergent transcript	1990	788
HGNC:38873	COX10-DT	COX10 divergent transcript	1990	788
HGNC:49082	CPEB2-DT	CPEB2 divergent transcript	1990	788
HGNC:55398	CPNE2-DT	CPNE2 divergent transcript	1990	788
HGNC:54057	CRIM1-DT	CRIM1 divergent transcript	1990	788
HGNC:51232	CSE1L-DT	CSE1L divergent transcript	1990	788
HGNC:55174	CSGALNACT2-DT	CSGALNACT2 divergent transcript	1990	788
HGNC:27882	CSTF3-DT	CSTF3 divergent transcript	1990	788
HGNC:28307	CTBP1-DT	CTBP1 divergent transcript	1990	788
HGNC:55409	CTCF-DT	CTCF divergent transcript	1990	788
HGNC:26370	CTDP1-DT	CTDP1 divergent transcript	1990	788
HGNC:55415	CTDSPL2-DT	CTDSPL2 divergent transcript	1990	788
HGNC:55592	CTTN-DT	CTTN divergent transcript	1990	788
HGNC:55836	CYP26C1-DT	CYP26C1 divergent transcript	1990	788
HGNC:55408	CZIB-DT	CZIB divergent transcript	1990	788
HGNC:55214	DAP-DT	DAP divergent transcript	1990	788
HGNC:55792	DCAF8-DT	DCAF8 divergent transcript	1990	788
HGNC:28566	SAXO1	stabilizer of axonemal microtubules 1	2238	NA
HGNC:33727	SAXO2	stabilizer of axonemal microtubules 2	2238	NA
HGNC:55241	DCTN6-DT	DCTN6 divergent transcript	1990	788
HGNC:54083	DCXR-DT	DCXR divergent transcript	1990	788
HGNC:55441	DDHD1-DT	DDHD1 divergent transcript	1990	788
HGNC:28694	DDR1-DT	DDR1 divergent transcript	1990	788
HGNC:55349	DDX19A-DT	DDX19A divergent transcript	1990	788
HGNC:51592	DENND6A-DT	DENND6A divergent transcript	1990	788
HGNC:27451	DGAT2-DT	DGAT2 divergent transcript	1990	788
HGNC:53969	DHCR24-DT	DHCR24 divergent transcript	1990	788
HGNC:56822	DHCR7-DT	DHCR7 divergent transcript	1990	788
HGNC:52937	DHX33-DT	DHX33 divergent transcript	1990	788
HGNC:55365	DHX35-DT	DHX35 divergent transcript	1990	788
HGNC:50638	DLX2-DT	DLX2 divergent transcript	1990	788
HGNC:55568	DMXL1-DT	DMXL1 divergent transcript	1990	788
HGNC:55663	DNAH8-DT	DNAH8 divergent transcript	1990	788
HGNC:55375	DNAJA2-DT	DNAJA2 divergent transcript	1990	788
HGNC:55412	DNAJA4-DT	DNAJA4 divergent transcript	1990	788
HGNC:49846	DNAJB5-DT	DNAJB5 divergent transcript	1990	788
HGNC:39808	DNAJC3-DT	DNAJC3 divergent transcript	1990	788
HGNC:55670	DOCK7-DT	DOCK7 divergent transcript	1990	788
HGNC:43696	DOCK9-DT	DOCK9 divergent transcript	1990	788
HGNC:10760	SET	SET nuclear proto-oncogene	1659	NA
HGNC:587	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	1659	NA
HGNC:12269	TREX1	three prime repair exonuclease 1	1659	NA
HGNC:7849	NME1	NME/NM23 nucleoside diphosphate kinase 1	1659	NA
HGNC:5000	HMGB2	high mobility group box 2	1659	NA
HGNC:13233	ANP32A	acidic nuclear phosphoprotein 32 family member A	1659	NA
HGNC:17412	CLCF1	cardiotrophin like cytokine factor 1	1264	NA
HGNC:2169	CNTF	ciliary neurotrophic factor	1264	NA
HGNC:2499	CTF1	cardiotrophin 1	1264	NA
HGNC:5966	IL11	interleukin 11	1264	NA
HGNC:6018	IL6	interleukin 6	1264	NA
HGNC:6596	LIF	LIF interleukin 6 family cytokine	1264	NA
HGNC:8506	OSM	oncostatin M	1264	NA
HGNC:33173	CTF2P	cardiotrophin 2, pseudogene	1264	NA
HGNC:41631	MIR4776-2	microRNA 4776-2	476	475
HGNC:41773	MIR4777	microRNA 4777	476	475
HGNC:41648	MIR4778	microRNA 4778	476	475
HGNC:41747	MIR4779	microRNA 4779	476	475
HGNC:41552	MIR4780	microRNA 4780	476	475
HGNC:41769	MIR4781	microRNA 4781	476	475
HGNC:41635	MIR4782	microRNA 4782	476	475
HGNC:41874	MIR4783	microRNA 4783	476	475
HGNC:41580	MIR4784	microRNA 4784	476	475
HGNC:41889	MIR4785	microRNA 4785	476	475
HGNC:41751	MIR4786	microRNA 4786	476	475
HGNC:41653	MIR4787	microRNA 4787	476	475
HGNC:41676	MIR4788	microRNA 4788	476	475
HGNC:41719	MIR4789	microRNA 4789	476	475
HGNC:41820	MIR4790	microRNA 4790	476	475
HGNC:41704	MIR4791	microRNA 4791	476	475
HGNC:41538	MIR4793	microRNA 4793	476	475
HGNC:41829	MIR4794	microRNA 4794	476	475
HGNC:41757	MIR4795	microRNA 4795	476	475
HGNC:41779	MIR4796	microRNA 4796	476	475
HGNC:41758	MIR4797	microRNA 4797	476	475
HGNC:41616	MIR4798	microRNA 4798	476	475
HGNC:41584	MIR4799	microRNA 4799	476	475
HGNC:41877	MIR4800	microRNA 4800	476	475
HGNC:41840	MIR4801	microRNA 4801	476	475
